Order_ID,Order_Date,Ship_Date,Region,Country,State,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
AMZ100658,2023-06-09,2023-07-23,West,India,Kerala,Fashion,Cookware,Consumer,44645.1,5,0.33,-8036.12
AMZ100659,2023-06-22,2023-02-21,East,India,Maharashtra,Beauty,Skincare,Small Business,10223.85,2,0.42,-2760.44
AMZ100660,2023-11-13,2023-09-29,North,India,Delhi,Books,Footwear,Consumer,30885.37,3,0.26,-3397.39
AMZ100661,2023-10-30,2023-11-21,South,India,Tamil Nadu,Electronics,Furniture,Small Business,4842.02,6,0.1,242.1
AMZ100662,2023-05-29,2023-10-05,Central,India,Tamil Nadu,Beauty,Laptops,Corporate,19881.09,3,0.26,-2186.92
AMZ100663,2023-03-21,2023-05-22,Central,India,Karnataka,Electronics,Furniture,Corporate,35809.43,3,0.28,-4655.23
AMZ100664,2023-08-01,2023-10-03,East,India,Maharashtra,Fashion,Mobiles,Corporate,33141.45,6,0.37,-7291.12
AMZ100665,2023-07-22,2023-10-18,Central,India,Kerala,Books,Skincare,Small Business,31422.68,5,0.11,1256.91
AMZ100666,2023-09-09,2023-12-01,Central,India,Delhi,Electronics,Fiction,Consumer,14485.77,9,0.18,-434.57
AMZ100667,2023-08-17,2023-02-22,North,India,Maharashtra,Beauty,Laptops,Consumer,19212.23,1,0.18,-576.37
AMZ100668,2023-06-13,2023-01-28,West,India,Gujarat,Fashion,Clothing,Consumer,5595.83,3,0.48,-1846.62
AMZ100669,2023-08-15,2023-06-07,East,India,Telangana,Fashion,Skincare,Consumer,36091.63,3,0.22,-2526.41
AMZ100670,2023-05-27,2023-08-28,North,India,Maharashtra,Beauty,Footwear,Consumer,25442.5,6,0.38,-5851.78
AMZ100671,2023-01-20,2023-06-06,West,India,Maharashtra,Beauty,Footwear,Small Business,35583.9,8,0.38,-8184.3
AMZ100672,2023-02-16,2023-10-19,North,India,Tamil Nadu,Electronics,Skincare,Corporate,12822.7,3,0.13,256.45
AMZ100673,2023-08-21,2023-05-17,North,India,Telangana,Home & Kitchen,Skincare,Consumer,16559.69,3,0.29,-2318.36
AMZ100674,2023-11-01,2023-05-25,Central,India,Delhi,Fashion,Skincare,Corporate,17043.66,6,0.45,-5113.1
AMZ100675,2023-01-14,2023-04-17,West,India,Maharashtra,Electronics,Clothing,Small Business,1774.25,8,0.24,-159.68
AMZ100676,2023-05-23,2023-06-08,East,India,Tamil Nadu,Beauty,Mobiles,Small Business,17381.87,6,0.47,-5562.2
AMZ100677,2023-01-01,2023-05-27,East,India,Karnataka,Electronics,Clothing,Consumer,40263.58,3,0.11,1610.54
AMZ100678,2023-02-23,2023-01-03,West,India,Telangana,Beauty,Cookware,Small Business,44916.28,4,0.04,4940.79
AMZ100679,2023-09-16,2023-03-19,Central,India,Tamil Nadu,Books,Fiction,Corporate,26151.81,1,0.45,-7845.54
AMZ100680,2023-05-24,2023-05-13,South,India,Tamil Nadu,Beauty,Skincare,Consumer,23047.33,8,0.42,-6222.78
AMZ100681,2023-01-12,2023-04-01,North,India,Kerala,Beauty,Fiction,Consumer,2025.82,4,0.5,-709.04
AMZ100682,2023-11-26,2023-12-12,Central,India,Tamil Nadu,Beauty,Mobiles,Corporate,44020.61,6,0.34,-8363.92
AMZ100683,2023-08-12,2023-12-17,West,India,Kerala,Home & Kitchen,Laptops,Consumer,1144.01,3,0.47,-366.08
AMZ100684,2023-09-29,2023-09-21,North,India,Maharashtra,Beauty,Clothing,Consumer,47265.13,6,0.41,-12288.93
AMZ100685,2023-12-24,2023-12-18,East,India,Maharashtra,Fashion,Mobiles,Corporate,24716.2,9,0.42,-6673.37
AMZ100686,2023-06-05,2023-04-19,South,India,Karnataka,Fashion,Fiction,Consumer,17425.76,9,0.28,-2265.35
AMZ100687,2023-01-08,2023-03-16,East,India,Gujarat,Electronics,Laptops,Consumer,46248.81,3,0.19,-1849.95
AMZ100688,2023-05-02,2023-02-09,West,India,Gujarat,Home & Kitchen,Clothing,Corporate,1707.35,3,0.47,-546.35
AMZ100689,2023-12-14,2023-06-09,North,India,Gujarat,Electronics,Footwear,Small Business,29280.53,4,0.22,-2049.64
AMZ100690,2023-06-13,2023-03-13,West,India,Kerala,Fashion,Clothing,Corporate,27672.16,7,0.27,-3320.66
AMZ100691,2023-03-31,2023-11-09,North,India,Telangana,Fashion,Furniture,Consumer,11356.36,3,0.22,-794.95
AMZ100692,2023-05-16,2023-08-30,Central,India,Telangana,Books,Clothing,Corporate,21729.93,8,0.28,-2824.89
AMZ100693,2023-07-05,2023-10-26,South,India,Karnataka,Beauty,Furniture,Consumer,32787.07,8,0.24,-2950.84
AMZ100694,2023-11-12,2023-02-06,Central,India,Telangana,Fashion,Laptops,Consumer,36492.99,6,0.02,4744.09
AMZ100695,2023-06-27,2023-03-26,Central,India,Gujarat,Electronics,Clothing,Corporate,535.48,4,0.44,-155.29
AMZ100696,2023-01-28,2023-09-21,West,India,Gujarat,Electronics,Laptops,Consumer,46874.24,5,0.22,-3281.2
AMZ100697,2023-08-08,2023-11-07,South,India,Tamil Nadu,Beauty,Laptops,Small Business,8644.01,2,0.29,-1210.16
AMZ100698,2023-12-23,2023-06-22,North,India,Telangana,Beauty,Fiction,Consumer,12062.23,6,0.07,964.98
AMZ100699,2023-02-10,2023-06-23,North,India,Maharashtra,Books,Mobiles,Corporate,13541.94,3,0.0,2031.29
AMZ100700,2023-08-16,2023-12-29,East,India,Maharashtra,Home & Kitchen,Laptops,Small Business,2372.1,6,0.12,71.16
AMZ100701,2023-07-11,2023-02-17,North,India,Tamil Nadu,Electronics,Laptops,Small Business,6591.08,5,0.35,-1318.22
AMZ100702,2023-05-25,2023-05-22,West,India,Tamil Nadu,Beauty,Fiction,Consumer,49324.32,2,0.05,4932.43
AMZ100703,2023-07-20,2023-04-29,Central,India,Tamil Nadu,Electronics,Fiction,Corporate,16103.23,5,0.45,-4830.97
AMZ100704,2023-07-31,2023-10-05,Central,India,Maharashtra,Beauty,Clothing,Consumer,6207.4,5,0.11,248.3
AMZ100705,2023-08-08,2023-08-03,Central,India,Gujarat,Fashion,Fiction,Consumer,5796.07,9,0.1,289.8
AMZ100706,2023-08-28,2023-08-09,South,India,Tamil Nadu,Electronics,Clothing,Corporate,36113.27,8,0.09,2166.8
AMZ100707,2023-02-15,2023-01-27,North,India,Karnataka,Fashion,Footwear,Corporate,42801.15,7,0.01,5992.16
AMZ100708,2023-02-04,2023-01-10,West,India,Kerala,Electronics,Fiction,Consumer,13219.14,3,0.39,-3172.59
AMZ100709,2023-09-10,2023-09-29,South,India,Tamil Nadu,Home & Kitchen,Mobiles,Small Business,1535.02,4,0.44,-445.16
AMZ100710,2023-03-23,2023-01-11,East,India,Kerala,Books,Laptops,Consumer,11542.96,6,0.31,-1846.87
AMZ100711,2023-09-13,2023-05-02,West,India,Delhi,Fashion,Mobiles,Small Business,3297.53,3,0.09,197.85
AMZ100712,2023-07-16,2023-05-06,West,India,Tamil Nadu,Beauty,Furniture,Consumer,5618.05,9,0.14,56.18
AMZ100713,2023-10-30,2023-06-20,West,India,Maharashtra,Home & Kitchen,Skincare,Corporate,21859.65,8,0.24,-1967.37
AMZ100714,2023-01-10,2023-03-14,Central,India,Telangana,Electronics,Fiction,Small Business,11880.96,6,0.48,-3920.72
AMZ100715,2023-11-08,2023-06-02,West,India,Tamil Nadu,Fashion,Laptops,Corporate,26039.32,4,0.12,781.18
AMZ100716,2023-10-13,2023-07-28,North,India,Telangana,Electronics,Mobiles,Corporate,13047.94,7,0.37,-2870.55
AMZ100717,2023-08-30,2023-02-19,West,India,Delhi,Electronics,Fiction,Corporate,47056.6,3,0.22,-3293.96
AMZ100718,2023-09-08,2023-06-04,Central,India,Karnataka,Electronics,Fiction,Corporate,45344.23,8,0.15,0.0
AMZ100719,2023-12-31,2023-12-14,West,India,Telangana,Books,Skincare,Corporate,28556.9,1,0.23,-2284.55
AMZ100720,2023-01-05,2023-10-21,East,India,Kerala,Books,Footwear,Consumer,18043.99,3,0.04,1984.84
AMZ100721,2023-04-29,2023-03-10,East,India,Gujarat,Beauty,Footwear,Small Business,19366.77,5,0.4,-4841.69
AMZ100722,2023-10-16,2023-02-20,Central,India,Tamil Nadu,Fashion,Laptops,Consumer,20886.69,5,0.12,626.6
AMZ100723,2023-03-06,2023-06-02,North,India,Delhi,Home & Kitchen,Furniture,Consumer,36515.18,2,0.36,-7668.19
AMZ100724,2023-05-26,2023-01-20,North,India,Delhi,Home & Kitchen,Footwear,Consumer,22856.13,8,0.03,2742.74
AMZ100725,2023-08-12,2023-04-11,South,India,Telangana,Home & Kitchen,Skincare,Corporate,42908.13,5,0.48,-14159.68
AMZ100726,2023-08-27,2023-03-02,Central,India,Karnataka,Electronics,Footwear,Consumer,47232.69,7,0.1,2361.63
AMZ100727,2023-06-26,2023-06-17,West,India,Maharashtra,Books,Furniture,Small Business,17129.33,7,0.44,-4967.51
AMZ100728,2023-09-24,2023-07-22,Central,India,Tamil Nadu,Fashion,Mobiles,Consumer,28254.38,5,0.4,-7063.6
AMZ100729,2023-12-07,2023-12-12,South,India,Delhi,Electronics,Footwear,Corporate,5205.3,8,0.48,-1717.75
AMZ100730,2023-10-09,2023-05-27,Central,India,Karnataka,Books,Skincare,Small Business,10423.22,9,0.24,-938.09
AMZ100731,2023-03-04,2023-06-14,Central,India,Gujarat,Books,Clothing,Small Business,20966.56,4,0.36,-4402.98
AMZ100732,2023-08-05,2023-08-31,South,India,Delhi,Fashion,Skincare,Small Business,10707.03,4,0.19,-428.28
AMZ100733,2023-12-08,2023-03-11,North,India,Karnataka,Fashion,Cookware,Small Business,43889.74,8,0.09,2633.38
AMZ100734,2023-11-11,2023-06-25,West,India,Maharashtra,Fashion,Cookware,Consumer,8335.17,1,0.22,-583.46
AMZ100735,2023-10-10,2023-02-19,South,India,Maharashtra,Electronics,Footwear,Corporate,23055.21,4,0.08,1613.86
AMZ100736,2023-06-26,2023-04-19,East,India,Delhi,Beauty,Mobiles,Small Business,30482.11,6,0.49,-10363.92
AMZ100737,2023-04-08,2023-08-15,North,India,Kerala,Fashion,Fiction,Small Business,34747.26,4,0.05,3474.73
AMZ100738,2023-04-15,2023-06-11,East,India,Delhi,Beauty,Mobiles,Corporate,19461.93,6,0.29,-2724.67
AMZ100739,2023-04-09,2023-04-30,North,India,Telangana,Electronics,Skincare,Consumer,43520.4,5,0.31,-6963.26
AMZ100740,2023-11-07,2023-05-30,West,India,Tamil Nadu,Beauty,Laptops,Small Business,28631.8,9,0.27,-3435.82
AMZ100741,2023-01-06,2023-05-31,West,India,Karnataka,Home & Kitchen,Clothing,Consumer,22255.64,9,0.33,-4006.02
AMZ100742,2023-07-16,2023-10-21,Central,India,Delhi,Beauty,Mobiles,Consumer,3828.41,4,0.06,344.56
AMZ100743,2023-12-17,2023-05-24,East,India,Tamil Nadu,Fashion,Furniture,Consumer,23502.13,4,0.28,-3055.28
AMZ100744,2023-05-13,2023-06-10,North,India,Telangana,Electronics,Skincare,Consumer,41126.42,8,0.14,411.26
AMZ100745,2023-12-24,2023-01-12,West,India,Tamil Nadu,Fashion,Clothing,Small Business,30919.78,4,0.47,-9894.33
AMZ100746,2023-09-16,2023-05-19,South,India,Delhi,Home & Kitchen,Cookware,Small Business,41692.04,2,0.38,-9589.17
AMZ100747,2023-01-23,2023-03-20,West,India,Maharashtra,Fashion,Skincare,Consumer,24953.58,2,0.49,-8484.22
AMZ100748,2023-02-22,2023-03-19,South,India,Karnataka,Fashion,Clothing,Consumer,6363.85,1,0.02,827.3
AMZ100749,2023-06-14,2023-09-12,North,India,Karnataka,Fashion,Furniture,Corporate,1175.17,5,0.14,11.75
AMZ100750,2023-07-21,2023-09-16,West,India,Maharashtra,Books,Footwear,Corporate,15509.37,6,0.1,775.47
AMZ100751,2023-03-24,2023-11-17,West,India,Kerala,Home & Kitchen,Furniture,Corporate,35050.53,9,0.01,4907.07
AMZ100752,2023-05-25,2023-10-19,North,India,Delhi,Fashion,Furniture,Small Business,39617.87,5,0.12,1188.54
AMZ100753,2023-03-26,2023-09-21,West,India,Karnataka,Fashion,Footwear,Corporate,15139.77,6,0.34,-2876.56
AMZ100754,2023-03-19,2023-03-27,South,India,Delhi,Fashion,Footwear,Small Business,25034.87,6,0.12,751.05
AMZ100755,2023-01-01,2023-05-27,West,India,Telangana,Electronics,Footwear,Small Business,21345.39,3,0.25,-2134.54
AMZ100756,2023-02-20,2023-11-20,East,India,Delhi,Books,Footwear,Small Business,20820.88,4,0.44,-6038.06
AMZ100757,2023-06-22,2023-02-12,Central,India,Tamil Nadu,Electronics,Footwear,Small Business,11951.76,1,0.35,-2390.35
AMZ100758,2023-07-24,2023-05-06,South,India,Maharashtra,Books,Furniture,Corporate,7250.37,4,0.2,-362.52
AMZ100759,2023-09-17,2023-06-17,East,India,Kerala,Fashion,Laptops,Consumer,10236.08,1,0.19,-409.44
AMZ100760,2023-10-15,2023-08-30,North,India,Delhi,Home & Kitchen,Laptops,Consumer,3238.95,5,0.23,-259.12
AMZ100761,2023-02-03,2023-10-08,South,India,Kerala,Beauty,Skincare,Consumer,10307.47,8,0.09,618.45
AMZ100762,2023-12-14,2023-07-08,Central,India,Kerala,Beauty,Mobiles,Corporate,955.44,8,0.32,-162.42
AMZ100763,2023-04-05,2023-10-30,Central,India,Telangana,Fashion,Laptops,Consumer,31549.29,5,0.18,-946.48
AMZ100764,2023-03-13,2023-01-20,North,India,Gujarat,Electronics,Cookware,Corporate,16160.58,2,0.43,-4524.96
AMZ100765,2023-02-08,2023-03-10,North,India,Maharashtra,Home & Kitchen,Laptops,Corporate,48670.66,6,0.38,-11194.25
AMZ100766,2023-06-03,2023-08-07,South,India,Kerala,Books,Furniture,Corporate,10088.99,1,0.31,-1614.24
AMZ100767,2023-09-07,2023-04-13,West,India,Karnataka,Fashion,Footwear,Consumer,17618.51,7,0.18,-528.56
AMZ100768,2023-06-11,2023-02-12,North,India,Tamil Nadu,Home & Kitchen,Skincare,Consumer,18213.14,4,0.1,910.66
AMZ100769,2023-04-28,2023-10-16,West,India,Karnataka,Home & Kitchen,Footwear,Consumer,918.35,5,0.39,-220.4
AMZ100770,2023-09-16,2023-06-17,East,India,Telangana,Books,Fiction,Small Business,42040.79,6,0.24,-3783.67
AMZ100771,2023-11-02,2023-04-20,Central,India,Telangana,Home & Kitchen,Fiction,Corporate,2083.73,1,0.11,83.35
AMZ100772,2023-09-25,2023-02-06,West,India,Karnataka,Electronics,Fiction,Small Business,47038.9,9,0.1,2351.94
AMZ100773,2023-02-23,2023-08-21,Central,India,Maharashtra,Electronics,Furniture,Corporate,44657.68,4,0.08,3126.04
AMZ100774,2023-08-24,2023-08-18,West,India,Karnataka,Electronics,Cookware,Consumer,27008.33,8,0.39,-6482.0
AMZ100775,2023-08-10,2023-12-20,East,India,Delhi,Home & Kitchen,Laptops,Corporate,27407.98,5,0.11,1096.32
AMZ100776,2023-09-08,2023-06-14,North,India,Karnataka,Electronics,Furniture,Corporate,32862.01,8,0.26,-3614.82
AMZ100777,2023-11-09,2023-03-15,East,India,Tamil Nadu,Books,Mobiles,Small Business,19658.98,1,0.23,-1572.72
AMZ100778,2023-04-22,2023-05-17,North,India,Tamil Nadu,Home & Kitchen,Skincare,Corporate,32537.5,8,0.29,-4555.25
AMZ100779,2023-09-12,2023-12-20,North,India,Gujarat,Beauty,Footwear,Consumer,2716.04,4,0.44,-787.65
AMZ100780,2023-10-30,2023-03-12,Central,India,Tamil Nadu,Home & Kitchen,Fiction,Corporate,3175.36,2,0.43,-889.1
AMZ100781,2023-07-26,2023-07-16,East,India,Karnataka,Books,Clothing,Corporate,23132.91,6,0.23,-1850.63
AMZ100782,2023-08-17,2023-09-27,West,India,Tamil Nadu,Beauty,Mobiles,Corporate,27706.3,2,0.01,3878.88
AMZ100783,2023-12-07,2023-02-19,East,India,Maharashtra,Home & Kitchen,Fiction,Small Business,44446.97,5,0.21,-2666.82
AMZ100784,2023-03-07,2023-11-13,Central,India,Kerala,Electronics,Cookware,Corporate,5680.7,2,0.3,-852.1
AMZ100785,2023-03-16,2023-05-11,North,India,Tamil Nadu,Fashion,Mobiles,Corporate,41221.07,3,0.28,-5358.74
AMZ100786,2023-04-13,2023-01-06,Central,India,Delhi,Fashion,Furniture,Small Business,10897.34,6,0.33,-1961.52
AMZ100787,2023-07-11,2023-01-28,South,India,Maharashtra,Electronics,Laptops,Small Business,20007.14,1,0.08,1400.5
AMZ100788,2023-09-09,2023-06-10,South,India,Gujarat,Fashion,Footwear,Small Business,16171.82,6,0.32,-2749.21
AMZ100789,2023-08-14,2023-05-30,West,India,Delhi,Fashion,Skincare,Small Business,20307.69,3,0.09,1218.46
AMZ100790,2023-10-21,2023-09-22,Central,India,Karnataka,Electronics,Cookware,Consumer,7949.53,7,0.38,-1828.39
AMZ100791,2023-11-02,2023-08-19,West,India,Kerala,Electronics,Cookware,Consumer,25426.72,2,0.17,-508.53
AMZ100792,2023-04-08,2023-07-20,West,India,Karnataka,Home & Kitchen,Clothing,Corporate,40181.31,6,0.35,-8036.26
AMZ100793,2023-12-04,2023-02-20,South,India,Kerala,Home & Kitchen,Mobiles,Consumer,22355.93,8,0.02,2906.27
AMZ100794,2023-10-13,2023-03-09,West,India,Kerala,Electronics,Clothing,Corporate,24785.37,1,0.2,-1239.27
AMZ100795,2023-12-01,2023-10-28,South,India,Karnataka,Books,Laptops,Consumer,42514.0,9,0.35,-8502.8
AMZ100796,2023-12-13,2023-02-28,North,India,Delhi,Fashion,Fiction,Small Business,35449.88,5,0.11,1418.0
AMZ100797,2023-11-04,2023-09-17,Central,India,Delhi,Home & Kitchen,Laptops,Small Business,24777.49,5,0.4,-6194.37
AMZ100798,2023-09-06,2023-12-09,West,India,Kerala,Fashion,Fiction,Consumer,13255.93,5,0.32,-2253.51
AMZ100799,2023-06-15,2023-11-23,South,India,Delhi,Beauty,Clothing,Consumer,44303.87,6,0.29,-6202.54
AMZ100800,2023-12-01,2023-05-11,East,India,Kerala,Electronics,Footwear,Corporate,29062.51,2,0.18,-871.88
AMZ100801,2023-01-30,2023-08-04,West,India,Kerala,Books,Laptops,Corporate,11446.81,6,0.24,-1030.21
AMZ100802,2023-09-04,2023-06-22,North,India,Maharashtra,Beauty,Clothing,Corporate,13821.43,4,0.3,-2073.21
AMZ100803,2023-04-16,2023-09-16,North,India,Telangana,Beauty,Mobiles,Small Business,40255.09,8,0.24,-3622.96
AMZ100804,2023-02-20,2023-04-13,East,India,Maharashtra,Beauty,Clothing,Small Business,2685.21,9,0.35,-537.04
AMZ100805,2023-03-22,2023-07-29,South,India,Karnataka,Electronics,Clothing,Small Business,49608.56,9,0.22,-3472.6
AMZ100806,2023-05-13,2023-10-19,West,India,Telangana,Home & Kitchen,Furniture,Small Business,6952.41,8,0.1,347.62
AMZ100807,2023-10-12,2023-12-21,South,India,Tamil Nadu,Electronics,Laptops,Corporate,39905.39,3,0.11,1596.22
AMZ100808,2023-05-18,2023-10-14,North,India,Karnataka,Home & Kitchen,Skincare,Small Business,20041.38,4,0.0,3006.21
AMZ100809,2023-07-03,2023-04-27,South,India,Gujarat,Beauty,Footwear,Small Business,24864.7,1,0.15,0.0
AMZ100810,2023-11-26,2023-09-22,North,India,Maharashtra,Beauty,Footwear,Small Business,44092.2,9,0.37,-9700.28
AMZ100811,2023-09-30,2023-05-31,South,India,Delhi,Books,Furniture,Small Business,20939.1,5,0.4,-5234.77
AMZ100812,2023-12-06,2023-10-28,East,India,Maharashtra,Home & Kitchen,Fiction,Consumer,27105.94,6,0.1,1355.3
AMZ100813,2023-03-10,2023-02-06,Central,India,Delhi,Beauty,Cookware,Corporate,2940.33,3,0.48,-970.31
AMZ100814,2023-02-03,2023-11-30,East,India,Telangana,Fashion,Fiction,Corporate,616.2,8,0.25,-61.62
AMZ100815,2023-09-19,2023-10-15,East,India,Gujarat,Books,Footwear,Small Business,12617.59,7,0.46,-3911.45
AMZ100816,2023-02-22,2023-10-31,Central,India,Telangana,Electronics,Clothing,Consumer,34188.86,1,0.35,-6837.77
AMZ100817,2023-07-24,2023-11-08,Central,India,Gujarat,Books,Furniture,Corporate,6502.61,5,0.36,-1365.55
AMZ100818,2023-05-06,2023-07-28,West,India,Maharashtra,Fashion,Mobiles,Corporate,6131.22,9,0.04,674.43
AMZ100819,2023-08-23,2023-04-17,West,India,Delhi,Home & Kitchen,Laptops,Small Business,20842.55,6,0.11,833.7
AMZ100820,2023-02-12,2023-06-08,East,India,Telangana,Electronics,Laptops,Small Business,32567.93,8,0.0,4885.19
AMZ100821,2023-08-28,2023-05-02,East,India,Gujarat,Electronics,Skincare,Corporate,35747.56,1,0.36,-7506.99
AMZ100822,2023-04-21,2023-02-25,North,India,Kerala,Home & Kitchen,Laptops,Corporate,9333.31,7,0.17,-186.67
AMZ100823,2023-09-06,2023-01-13,North,India,Karnataka,Books,Clothing,Consumer,4439.61,3,0.39,-1065.51
AMZ100824,2023-05-31,2023-05-26,West,India,Karnataka,Beauty,Mobiles,Corporate,47049.65,9,0.17,-940.99
AMZ100825,2023-07-02,2023-05-17,West,India,Telangana,Books,Furniture,Corporate,13402.99,6,0.41,-3484.78
AMZ100826,2023-12-02,2023-01-04,North,India,Delhi,Fashion,Furniture,Small Business,42740.65,5,0.07,3419.25
AMZ100827,2023-04-05,2023-05-25,North,India,Kerala,Beauty,Laptops,Corporate,43242.83,8,0.09,2594.57
AMZ100828,2023-01-08,2023-01-31,South,India,Telangana,Books,Mobiles,Small Business,38739.87,8,0.17,-774.8
AMZ100829,2023-12-26,2023-08-26,South,India,Maharashtra,Home & Kitchen,Mobiles,Corporate,8857.26,3,0.2,-442.86
AMZ100830,2023-07-03,2023-10-07,North,India,Gujarat,Fashion,Mobiles,Corporate,41179.17,2,0.17,-823.58
AMZ100831,2023-10-08,2023-12-15,South,India,Maharashtra,Fashion,Footwear,Corporate,38577.9,2,0.38,-8872.92
AMZ100832,2023-07-14,2023-04-26,Central,India,Karnataka,Fashion,Footwear,Consumer,30037.79,5,0.05,3003.78
AMZ100833,2023-12-18,2023-04-15,West,India,Gujarat,Beauty,Laptops,Small Business,17191.5,7,0.18,-515.74
AMZ100834,2023-07-14,2023-04-29,West,India,Telangana,Electronics,Mobiles,Consumer,13494.18,8,0.42,-3643.43
AMZ100835,2023-06-04,2023-01-06,North,India,Maharashtra,Beauty,Cookware,Corporate,6533.52,8,0.03,784.02
AMZ100836,2023-04-03,2023-12-27,East,India,Tamil Nadu,Books,Mobiles,Consumer,25732.97,8,0.47,-8234.55
AMZ100837,2023-06-09,2023-09-06,North,India,Delhi,Electronics,Furniture,Small Business,29470.41,3,0.49,-10019.94
AMZ100838,2023-03-02,2023-12-31,South,India,Kerala,Books,Furniture,Corporate,18287.28,2,0.04,2011.6
AMZ100839,2023-05-02,2023-11-18,East,India,Kerala,Electronics,Laptops,Consumer,24030.27,4,0.15,0.0
AMZ100840,2023-02-20,2023-05-02,South,India,Delhi,Beauty,Cookware,Consumer,18493.97,1,0.19,-739.76
AMZ100841,2023-10-04,2023-10-14,Central,India,Tamil Nadu,Fashion,Mobiles,Small Business,32229.8,3,0.39,-7735.15
AMZ100842,2023-01-05,2023-05-30,South,India,Karnataka,Home & Kitchen,Fiction,Consumer,45112.33,9,0.3,-6766.85
AMZ100843,2023-04-02,2023-03-26,Central,India,Gujarat,Fashion,Cookware,Small Business,8614.05,7,0.32,-1464.39
AMZ100844,2023-06-19,2023-08-20,Central,India,Delhi,Beauty,Skincare,Corporate,19379.74,7,0.38,-4457.34
AMZ100845,2023-11-13,2023-10-16,South,India,Tamil Nadu,Electronics,Laptops,Corporate,7473.0,1,0.06,672.57
AMZ100846,2023-01-22,2023-06-11,South,India,Telangana,Fashion,Furniture,Consumer,31434.72,7,0.42,-8487.37
AMZ100847,2023-11-22,2023-09-30,Central,India,Kerala,Beauty,Fiction,Corporate,36579.09,7,0.35,-7315.82
AMZ100848,2023-01-01,2023-02-08,East,India,Tamil Nadu,Books,Furniture,Corporate,46629.68,4,0.29,-6528.16
AMZ100849,2023-05-13,2023-08-15,Central,India,Karnataka,Home & Kitchen,Footwear,Consumer,14304.16,7,0.44,-4148.21
AMZ100850,2023-08-21,2023-05-23,West,India,Karnataka,Fashion,Laptops,Corporate,47535.45,8,0.35,-9507.09
AMZ100851,2023-01-12,2023-10-20,Central,India,Maharashtra,Electronics,Laptops,Consumer,3631.5,3,0.1,181.57
AMZ100852,2023-12-12,2023-06-01,East,India,Delhi,Books,Mobiles,Small Business,30349.19,2,0.21,-1820.95
AMZ100853,2023-02-15,2023-04-25,West,India,Maharashtra,Beauty,Mobiles,Small Business,3328.07,7,0.25,-332.81
AMZ100854,2023-02-03,2023-08-26,North,India,Kerala,Home & Kitchen,Footwear,Small Business,44741.82,5,0.03,5369.02
AMZ100855,2023-03-19,2023-03-08,North,India,Tamil Nadu,Electronics,Fiction,Consumer,26725.55,5,0.48,-8819.43
AMZ100856,2023-08-06,2023-12-28,East,India,Gujarat,Beauty,Skincare,Consumer,33632.74,5,0.06,3026.95
AMZ100857,2023-10-28,2023-12-08,Central,India,Gujarat,Beauty,Clothing,Corporate,41662.91,7,0.35,-8332.58
AMZ100858,2023-03-14,2023-09-16,South,India,Karnataka,Fashion,Cookware,Corporate,7940.38,9,0.25,-794.04
AMZ100859,2023-10-09,2023-09-07,East,India,Gujarat,Fashion,Clothing,Corporate,2410.28,8,0.01,337.44
AMZ100860,2023-09-06,2023-11-28,West,India,Gujarat,Electronics,Clothing,Corporate,44004.62,6,0.46,-13641.43
AMZ100861,2023-02-16,2023-11-20,West,India,Kerala,Beauty,Laptops,Corporate,16089.19,7,0.43,-4504.97
AMZ100862,2023-05-01,2023-06-30,North,India,Gujarat,Fashion,Cookware,Consumer,6884.46,9,0.26,-757.29
AMZ100863,2023-08-02,2023-07-10,West,India,Tamil Nadu,Home & Kitchen,Laptops,Consumer,23688.83,6,0.11,947.55
AMZ100864,2023-08-27,2023-06-04,East,India,Gujarat,Home & Kitchen,Skincare,Small Business,30116.15,1,0.06,2710.45
AMZ100865,2023-02-25,2023-07-16,West,India,Telangana,Beauty,Cookware,Small Business,2033.04,4,0.18,-60.99
AMZ100866,2023-12-16,2023-11-08,East,India,Gujarat,Fashion,Furniture,Small Business,14107.34,8,0.13,282.15
AMZ100867,2023-04-17,2023-09-20,South,India,Gujarat,Electronics,Laptops,Small Business,2123.59,7,0.25,-212.36
AMZ100868,2023-11-15,2023-05-24,North,India,Maharashtra,Electronics,Laptops,Consumer,21306.6,3,0.48,-7031.18
AMZ100869,2023-02-17,2023-12-09,West,India,Tamil Nadu,Electronics,Laptops,Consumer,44807.45,3,0.29,-6273.04
AMZ100870,2023-03-02,2023-11-13,East,India,Karnataka,Home & Kitchen,Fiction,Consumer,49141.29,3,0.44,-14250.97
AMZ100871,2023-12-03,2023-04-12,Central,India,Maharashtra,Fashion,Footwear,Corporate,32033.85,1,0.33,-5766.09
AMZ100872,2023-01-26,2023-09-02,North,India,Delhi,Fashion,Laptops,Corporate,8501.07,1,0.24,-765.1
AMZ100873,2023-10-19,2023-01-13,South,India,Tamil Nadu,Home & Kitchen,Skincare,Small Business,45339.54,6,0.43,-12695.07
AMZ100874,2023-09-14,2023-08-28,East,India,Telangana,Electronics,Mobiles,Corporate,26054.27,1,0.24,-2344.88
AMZ100875,2023-01-08,2023-02-19,South,India,Tamil Nadu,Electronics,Mobiles,Consumer,8110.59,5,0.43,-2270.97
AMZ100876,2023-04-23,2023-02-12,South,India,Delhi,Beauty,Cookware,Small Business,46125.47,4,0.15,0.0
AMZ100877,2023-12-21,2023-06-16,West,India,Delhi,Books,Furniture,Small Business,37994.72,5,0.06,3419.52
